filename	acq_time
func/sub-00078_ses-2_task-wpt_acq-20170308T2212_bold.nii.gz	2017-03-09T03:12:00Z
func/sub-00078_ses-2_task-wpt_acq-20170308T2215_bold.nii.gz	2017-03-09T03:15:00Z
func/sub-00078_ses-2_task-motion_acq-20170308T2221_bold.nii.gz	2017-03-09T03:21:00Z
func/sub-00078_ses-2_task-icc_acq-20170308T2230_bold.nii.gz	2017-03-09T03:30:00Z
func/sub-00078_ses-2_task-rest_acq-20170308T2238_bold.nii.gz	2017-03-09T03:38:00Z
func/sub-00078_ses-2_task-ecc_acq-20170308T2244_bold.nii.gz	2017-03-09T03:44:00Z
eeg/sub-00078_ses-2_task-sleep_acq-20170308T2255_eeg.eeg	2017-03-09T03:55:00Z
func/sub-00078_ses-2_task-sleep_acq-20170308T2255_bold.nii.gz	2017-03-09T03:55:00Z
eeg/sub-00078_ses-2_task-sleep_acq-20170308T2336_eeg.eeg	2017-03-09T04:36:00Z
func/sub-00078_ses-2_task-sleep_acq-20170308T2336_bold.nii.gz	2017-03-09T04:36:00Z
eeg/sub-00078_ses-2_task-sleep_acq-20170308T2349_eeg.eeg	2017-03-09T04:49:00Z
func/sub-00078_ses-2_task-sleep_acq-20170308T2349_bold.nii.gz	2017-03-09T04:49:00Z
eeg/sub-00078_ses-2_task-sleep_acq-20170309T0027_eeg.eeg	2017-03-09T05:27:00Z
func/sub-00078_ses-2_task-sleep_acq-20170309T0027_bold.nii.gz	2017-03-09T05:27:00Z
eeg/sub-00078_ses-2_task-sleep_acq-20170309T0051_eeg.eeg	2017-03-09T05:51:00Z
func/sub-00078_ses-2_task-sleep_acq-20170309T0051_bold.nii.gz	2017-03-09T05:51:00Z
eeg/sub-00078_ses-2_task-sleep_acq-20170309T0153_eeg.eeg	2017-03-09T06:53:00Z
func/sub-00078_ses-2_task-sleep_acq-20170309T0153_bold.nii.gz	2017-03-09T06:53:00Z
eeg/sub-00078_ses-2_task-sleep_acq-20170309T0414_eeg.eeg	2017-03-09T09:14:00Z
func/sub-00078_ses-2_task-sleep_acq-20170309T0414_bold.nii.gz	2017-03-09T09:14:00Z
eeg/sub-00078_ses-2_task-sleep_acq-20170309T0525_eeg.eeg	2017-03-09T10:25:00Z
func/sub-00078_ses-2_task-sleep_acq-20170309T0525_bold.nii.gz	2017-03-09T10:25:00Z
func/sub-00078_ses-2_task-icc_acq-20170309T0721_bold.nii.gz	2017-03-09T12:21:00Z
func/sub-00078_ses-2_task-ecc_acq-20170309T0730_bold.nii.gz	2017-03-09T12:30:00Z
func/sub-00078_ses-2_task-rest_acq-20170309T0736_bold.nii.gz	2017-03-09T12:36:00Z
